StrokeNumber,Time,Distance,Speed,StrokeRate,DistancePerStroke,StrokeDuration,SpeedChange,RollingSpeed,RollingDistancePerStroke,RollingStrokeRate,SpeedConsistency,TimeGap,IsRowing,SessionSegment,SessionPhase,SpeedDecline,DistancePerStrokeDecline,StrokeRateChange,FatigueSignal,FatigueConfirmed,FatigueSeverity,SpeedScore,DistancePerStrokeScore,RhythmScore,ConsistencyScore,StrokeScore
159,470.8,1586.7,3.31,22.5,9.7,2.6666666666666665,0.020000000000000018,3.376,9.57,21.15,0.06586180818787145,2.8000000000000114,True,1,Rowing segment,0.01774803607797509,0.07892204042348414,0.052238805970149106,False,False,0.0,91.12598196101246,60.53897978825789,73.88059701492544,87.27920901386007,77.3
160,473.4,1595.9,3.39,21.0,9.2,2.857142857142857,0.08000000000000007,3.379,9.540000000000001,21.2,0.0657351588657799,2.599999999999966,True,1,Rowing segment,0.016875181844632024,0.08180943214629448,0.05472636815920387,False,False,0.0,91.56240907768397,59.09528392685276,72.63681592039806,87.3998182998484,76.7
161,476.4,1606.0,3.4,21.5,10.1,2.7906976744186047,0.009999999999999787,3.3840000000000003,9.540000000000001,21.35,0.06518350166174815,3.0,True,1,Rowing segment,0.015420424789060206,0.08180943214629448,0.062189054726368154,False,False,0.0,92.28978760546984,59.09528392685276,68.90547263681593,87.92516640586116,76.5
162,479.2,1615.8,3.42,20.5,9.8,2.926829268292683,0.020000000000000018,3.3909999999999996,9.53,21.25,0.06488451279002,2.8000000000000114,True,1,Rowing segment,0.013383764911260023,0.08277189605389809,0.05721393034825863,False,False,0.0,93.30811754436996,58.61405197305091,71.39303482587069,88.20989619155655,77.1
163,482.2,1626.4,3.5,20.5,10.7,2.926829268292683,0.08000000000000007,3.399,9.73,21.15,0.07324995259762196,3.0,True,1,Rowing segment,0.011056153622345142,0.0635226179018287,0.052238805970149106,False,False,0.0,94.47192318882742,68.23869104908563,73.88059701492544,80.24341279068996,80.1
164,485.0,1636.4,3.55,21.0,9.9,2.857142857142857,0.04999999999999982,3.404,9.75,21.1,0.0820839678486372,2.8000000000000114,True,1,Rowing segment,0.009601396566773453,0.061597690086621804,0.04975124378109452,False,False,0.0,95.19930171661322,69.2011549566891,75.12437810945273,71.83070079002957,79.6
165,488.0,1646.4,3.47,20.0,10.0,3.0,-0.07999999999999963,3.405,9.75,21.1,0.0828988674362959,3.0,True,1,Rowing segment,0.009310445155659142,0.061597690086621804,0.04975124378109452,False,False,0.0,95.3447774221704,69.2011549566891,75.12437810945273,71.05466459973186,79.5
166,490.8,1655.9,3.39,20.5,9.5,2.926829268292683,-0.08000000000000007,3.406,9.719999999999999,21.05,0.08262364471908153,2.8000000000000114,True,1,Rowing segment,0.0090194937445447,0.06448508180943231,0.04726368159203976,False,False,0.0,95.49025312772763,67.75745909528379,76.36815920398013,71.31676166320452,79.3
167,493.8,1666.4,3.42,20.5,10.4,2.926829268292683,0.029999999999999805,3.414,9.85,20.95,0.07933053216342191,3.0,True,1,Rowing segment,0.0066918824556299475,0.05197305101058719,0.04228855721393024,False,False,0.0,96.65405877218501,74.01347449470641,78.85572139303488,74.45282230259942,82.7
168,496.8,1675.6,3.29,20.5,9.3,2.926829268292683,-0.1299999999999999,3.414,9.86,20.85,0.07933053216342191,3.0,True,1,Rowing segment,0.0066918824556299475,0.05101058710298374,0.03731343283582089,False,False,0.0,96.65405877218501,74.49470644850808,81.34328358208955,74.45282230259942,83.3
169,500.0,1684.9,3.01,18.0,9.2,3.3333333333333335,-0.28000000000000025,3.3839999999999995,9.809999999999999,20.4,0.14908610487454863,3.1999999999999886,True,1,Rowing segment,0.015420424789060465,0.05582290664100114,0.014925373134328216,False,False,0.0,92.28978760546974,72.08854667949943,92.53731343283589,8.02396441802722,72.6
170,503.6,1694.9,2.86,17.0,10.1,3.5294117647058822,-0.1499999999999999,3.3309999999999995,9.9,20.0,0.22273302404447792,3.6000000000000227,True,1,Rowing segment,0.030840849578120673,0.04716073147256979,0.004975124378109523,False,False,0.0,84.57957521093961,76.41963426371507,97.51243781094524,0.0,71.0
171,506.8,1703.5,2.72,18.0,8.5,3.3333333333333335,-0.13999999999999968,3.2630000000000003,9.74,19.65,0.29227270370893516,3.1999999999999886,True,1,Rowing segment,0.05062554553389582,0.06256015399422525,0.02238805970149268,False,False,0.0,74.68722723305204,68.71992300288737,88.80597014925367,0.0,63.5
172,509.8,1711.8,2.64,20.0,8.3,3.0,-0.08000000000000007,3.1849999999999996,9.59,19.6,0.3450362299817185,3.0,True,1,Rowing segment,0.07331975560081486,0.07699711260827725,0.02487562189054726,False,False,0.0,63.340122199592564,61.501443695861354,87.56218905472637,0.0,56.8
